w_signal	w_4b_cut	seed	signal_ratio	noise_scale
0.9695001	0.7500000000000001	78	0.05	0.1
0.98342997	0.8	78	0.05	0.1
0.99037224	0.8500000000000001	78	0.05	0.1
0.9945577	0.9000000000000001	78	0.05	0.1
1.0	0.9500000000000001	78	0.05	0.1
0.20933972	0.05	79	0.05	0.1
0.34791312	0.1	79	0.05	0.1
0.4702414	0.15000000000000002	79	0.05	0.1
0.5539879	0.2	79	0.05	0.1
0.62350863	0.25	79	0.05	0.1
0.6648858	0.3	79	0.05	0.1
0.7032487	0.35000000000000003	79	0.05	0.1
0.7497643	0.4	79	0.05	0.1
0.78769445	0.45	79	0.05	0.1
0.8271622	0.5	79	0.05	0.1
0.8590384	0.55	79	0.05	0.1
0.8907564	0.6000000000000001	79	0.05	0.1
0.91645956	0.6500000000000001	79	0.05	0.1
0.93761563	0.7000000000000001	79	0.05	0.1
0.95039773	0.7500000000000001	79	0.05	0.1
0.9688805	0.8	79	0.05	0.1
0.98158175	0.8500000000000001	79	0.05	0.1
0.9957285	0.9000000000000001	79	0.05	0.1
0.9986343	0.9500000000000001	79	0.05	0.1
0.04080013	0.05	80	0.05	0.1
0.11202342	0.1	80	0.05	0.1
0.1736361	0.15000000000000002	80	0.05	0.1
0.26120362	0.2	80	0.05	0.1
0.3606927	0.25	80	0.05	0.1
0.4480158	0.3	80	0.05	0.1
0.5303832	0.35000000000000003	80	0.05	0.1
0.59040886	0.4	80	0.05	0.1
0.67076874	0.45	80	0.05	0.1
0.7334777	0.5	80	0.05	0.1
0.78852093	0.55	80	0.05	0.1
0.85195357	0.6000000000000001	80	0.05	0.1
0.89142597	0.6500000000000001	80	0.05	0.1
0.91809136	0.7000000000000001	80	0.05	0.1
0.94651705	0.7500000000000001	80	0.05	0.1
0.97534776	0.8	80	0.05	0.1
0.98706317	0.8500000000000001	80	0.05	0.1
0.9930005	0.9000000000000001	80	0.05	0.1
1.0	0.9500000000000001	80	0.05	0.1
0.24307005	0.05	81	0.05	0.1
0.34199274	0.1	81	0.05	0.1
0.41578928	0.15000000000000002	81	0.05	0.1
0.48736763	0.2	81	0.05	0.1
0.5587855	0.25	81	0.05	0.1
0.5947738	0.3	81	0.05	0.1
0.65504634	0.35000000000000003	81	0.05	0.1
0.7073244	0.4	81	0.05	0.1
0.7493593	0.45	81	0.05	0.1
0.81912404	0.5	81	0.05	0.1
0.8571573	0.55	81	0.05	0.1
0.8947516	0.6000000000000001	81	0.05	0.1
0.92456436	0.6500000000000001	81	0.05	0.1
0.9476319	0.7000000000000001	81	0.05	0.1
0.9675087	0.7500000000000001	81	0.05	0.1
0.9788832	0.8	81	0.05	0.1
0.9889134	0.8500000000000001	81	0.05	0.1
0.99735427	0.9000000000000001	81	0.05	0.1
0.9999998	0.9500000000000001	81	0.05	0.1
0.6298514	0.05	82	0.05	0.1
0.74978137	0.1	82	0.05	0.1
0.7781799	0.15000000000000002	82	0.05	0.1
0.795312	0.2	82	0.05	0.1
0.80246633	0.25	82	0.05	0.1
0.8209256	0.3	82	0.05	0.1
0.8393346	0.35000000000000003	82	0.05	0.1
0.8576491	0.4	82	0.05	0.1
0.8631805	0.45	82	0.05	0.1
0.8854806	0.5	82	0.05	0.1
0.9048922	0.55	82	0.05	0.1
0.92430615	0.6000000000000001	82	0.05	0.1
0.94092757	0.6500000000000001	82	0.05	0.1
0.96039355	0.7000000000000001	82	0.05	0.1
0.97816896	0.7500000000000001	82	0.05	0.1
0.98641247	0.8	82	0.05	0.1
0.99328923	0.8500000000000001	82	0.05	0.1
0.9986456	0.9000000000000001	82	0.05	0.1
0.99999964	0.9500000000000001	82	0.05	0.1
0.041454334	0.05	83	0.05	0.1
0.12316593	0.1	83	0.05	0.1
0.20037572	0.15000000000000002	83	0.05	0.1
0.3038393	0.2	83	0.05	0.1
0.39527017	0.25	83	0.05	0.1
0.48796588	0.3	83	0.05	0.1
0.56273407	0.35000000000000003	83	0.05	0.1
0.65742457	0.4	83	0.05	0.1
0.72624207	0.45	83	0.05	0.1
0.7786222	0.5	83	0.05	0.1
0.82893455	0.55	83	0.05	0.1
0.87427557	0.6000000000000001	83	0.05	0.1
0.9106948	0.6500000000000001	83	0.05	0.1
0.9442984	0.7000000000000001	83	0.05	0.1
0.97166735	0.7500000000000001	83	0.05	0.1
0.9831802	0.8	83	0.05	0.1
0.9889173	0.8500000000000001	83	0.05	0.1
0.9974569	0.9000000000000001	83	0.05	0.1
0.9974569	0.9500000000000001	83	0.05	0.1
0.37173322	0.05	84	0.05	0.1
0.47125074	0.1	84	0.05	0.1
0.52893615	0.15000000000000002	84	0.05	0.1
0.5910029	0.2	84	0.05	0.1
0.6419551	0.25	84	0.05	0.1
0.68782943	0.3	84	0.05	0.1
0.71708274	0.35000000000000003	84	0.05	0.1
0.75267893	0.4	84	0.05	0.1
0.7847063	0.45	84	0.05	0.1
0.812034	0.5	84	0.05	0.1
0.8420317	0.55	84	0.05	0.1
0.8634265	0.6000000000000001	84	0.05	0.1
0.89205736	0.6500000000000001	84	0.05	0.1
0.92342496	0.7000000000000001	84	0.05	0.1
0.9477924	0.7500000000000001	84	0.05	0.1
0.969076	0.8	84	0.05	0.1
0.98029256	0.8500000000000001	84	0.05	0.1
0.9944798	0.9000000000000001	84	0.05	0.1
0.9986173	0.9500000000000001	84	0.05	0.1
0.5917564	0.05	85	0.05	0.1
0.762225	0.1	85	0.05	0.1
0.8216412	0.15000000000000002	85	0.05	0.1
0.8499777	0.2	85	0.05	0.1
0.86321205	0.25	85	0.05	0.1
0.87786347	0.3	85	0.05	0.1
0.8968995	0.35000000000000003	85	0.05	0.1
0.9115752	0.4	85	0.05	0.1
0.9233926	0.45	85	0.05	0.1
0.9349215	0.5	85	0.05	0.1
0.94238144	0.55	85	0.05	0.1
0.9483167	0.6000000000000001	85	0.05	0.1
0.96291906	0.6500000000000001	85	0.05	0.1
0.96712726	0.7000000000000001	85	0.05	0.1
0.9757467	0.7500000000000001	85	0.05	0.1
0.98289376	0.8	85	0.05	0.1
0.98870844	0.8500000000000001	85	0.05	0.1
0.99719197	0.9000000000000001	85	0.05	0.1
0.99999946	0.9500000000000001	85	0.05	0.1
0.21898867	0.05	86	0.05	0.1
0.32783228	0.1	86	0.05	0.1
0.38937613	0.15000000000000002	86	0.05	0.1
0.4526169	0.2	86	0.05	0.1
0.5235942	0.25	86	0.05	0.1
0.5799827	0.3	86	0.05	0.1
0.63087386	0.35000000000000003	86	0.05	0.1
0.6835793	0.4	86	0.05	0.1
0.74413574	0.45	86	0.05	0.1
0.79628956	0.5	86	0.05	0.1
0.843242	0.55	86	0.05	0.1
0.88121134	0.6000000000000001	86	0.05	0.1
0.9108839	0.6500000000000001	86	0.05	0.1
0.9453214	0.7000000000000001	86	0.05	0.1
0.9690988	0.7500000000000001	86	0.05	0.1
0.98704004	0.8	86	0.05	0.1
0.99560964	0.8500000000000001	86	0.05	0.1
1.0000004	0.9000000000000001	86	0.05	0.1
1.0000004	0.9500000000000001	86	0.05	0.1
0.6306588	0.05	87	0.05	0.1
0.806976	0.1	87	0.05	0.1
0.8620954	0.15000000000000002	87	0.05	0.1
0.8828332	0.2	87	0.05	0.1
0.89785063	0.25	87	0.05	0.1
0.9072934	0.3	87	0.05	0.1
0.9182903	0.35000000000000003	87	0.05	0.1
0.92920554	0.4	87	0.05	0.1
0.9373306	0.45	87	0.05	0.1
0.9428069	0.5	87	0.05	0.1
0.94555837	0.55	87	0.05	0.1
0.9536633	0.6000000000000001	87	0.05	0.1
0.9577473	0.6500000000000001	87	0.05	0.1
0.96448505	0.7000000000000001	87	0.05	0.1
0.9723666	0.7500000000000001	87	0.05	0.1
0.9804108	0.8	87	0.05	0.1
0.98445135	0.8500000000000001	87	0.05	0.1
0.9936313	0.9000000000000001	87	0.05	0.1
0.99744797	0.9500000000000001	87	0.05	0.1
0.2259124	0.05	88	0.05	0.1
0.35752696	0.1	88	0.05	0.1
0.46477178	0.15000000000000002	88	0.05	0.1
0.51730466	0.2	88	0.05	0.1
0.58017665	0.25	88	0.05	0.1
0.6421062	0.3	88	0.05	0.1
0.6786644	0.35000000000000003	88	0.05	0.1
0.71814543	0.4	88	0.05	0.1
0.75755155	0.45	88	0.05	0.1
0.7982427	0.5	88	0.05	0.1
0.8273077	0.55	88	0.05	0.1
0.8558411	0.6000000000000001	88	0.05	0.1
0.8791667	0.6500000000000001	88	0.05	0.1
0.9046259	0.7000000000000001	88	0.05	0.1
0.9291337	0.7500000000000001	88	0.05	0.1
0.94920236	0.8	88	0.05	0.1
0.968041	0.8500000000000001	88	0.05	0.1
0.9888805	0.9000000000000001	88	0.05	0.1
0.997205	0.9500000000000001	88	0.05	0.1
0.36287627	0.05	89	0.05	0.1
0.44200957	0.1	89	0.05	0.1
0.49965242	0.15000000000000002	89	0.05	0.1
0.5496243	0.2	89	0.05	0.1
0.5944409	0.25	89	0.05	0.1
0.6401617	0.3	89	0.05	0.1
0.6968359	0.35000000000000003	89	0.05	0.1
0.73577434	0.4	89	0.05	0.1
0.7882423	0.45	89	0.05	0.1
0.84366316	0.5	89	0.05	0.1
0.8845521	0.55	89	0.05	0.1
0.914288	0.6000000000000001	89	0.05	0.1
0.9434524	0.6500000000000001	89	0.05	0.1
0.9617847	0.7000000000000001	89	0.05	0.1
0.98323315	0.7500000000000001	89	0.05	0.1
0.993985	0.8	89	0.05	0.1
0.9970193	0.8500000000000001	89	0.05	0.1
0.9984999	0.9000000000000001	89	0.05	0.1
1.0000005	0.9500000000000001	89	0.05	0.1
0.47143716	0.05	90	0.05	0.1
0.57691985	0.1	90	0.05	0.1
0.6445156	0.15000000000000002	90	0.05	0.1
0.7067541	0.2	90	0.05	0.1
0.74162567	0.25	90	0.05	0.1
0.7715186	0.3	90	0.05	0.1
0.7938147	0.35000000000000003	90	0.05	0.1
0.8208187	0.4	90	0.05	0.1
0.8411543	0.45	90	0.05	0.1
0.8600445	0.5	90	0.05	0.1
0.87862396	0.55	90	0.05	0.1
0.8972923	0.6000000000000001	90	0.05	0.1
0.9112278	0.6500000000000001	90	0.05	0.1
0.9280765	0.7000000000000001	90	0.05	0.1
0.9529877	0.7500000000000001	90	0.05	0.1
0.966969	0.8	90	0.05	0.1
0.98808604	0.8500000000000001	90	0.05	0.1
0.9985489	0.9000000000000001	90	0.05	0.1
1.0000002	0.9500000000000001	90	0.05	0.1
0.24410574	0.05	91	0.05	0.1
0.30432263	0.1	91	0.05	0.1
0.3688298	0.15000000000000002	91	0.05	0.1
0.42113096	0.2	91	0.05	0.1
0.46719608	0.25	91	0.05	0.1
0.518332	0.3	91	0.05	0.1
0.58556116	0.35000000000000003	91	0.05	0.1
0.65361804	0.4	91	0.05	0.1
0.7229637	0.45	91	0.05	0.1
0.78344417	0.5	91	0.05	0.1
0.8251298	0.55	91	0.05	0.1
0.8799504	0.6000000000000001	91	0.05	0.1
0.918469	0.6500000000000001	91	0.05	0.1
0.94788736	0.7000000000000001	91	0.05	0.1
0.9815006	0.7500000000000001	91	0.05	0.1
0.9858455	0.8	91	0.05	0.1
0.9957906	0.8500000000000001	91	0.05	0.1
0.99718744	0.9000000000000001	91	0.05	0.1
0.99999976	0.9500000000000001	91	0.05	0.1
0.52690244	0.05	92	0.05	0.1
0.63818765	0.1	92	0.05	0.1
0.7083582	0.15000000000000002	92	0.05	0.1
0.7339393	0.2	92	0.05	0.1
0.76939666	0.25	92	0.05	0.1
0.793342	0.3	92	0.05	0.1
0.80832726	0.35000000000000003	92	0.05	0.1
0.8301754	0.4	92	0.05	0.1
0.8376385	0.45	92	0.05	0.1
0.85234684	0.5	92	0.05	0.1
0.8768607	0.55	92	0.05	0.1
0.9014864	0.6000000000000001	92	0.05	0.1
0.92445433	0.6500000000000001	92	0.05	0.1
0.94128096	0.7000000000000001	92	0.05	0.1
0.9581617	0.7500000000000001	92	0.05	0.1
0.9694407	0.8	92	0.05	0.1
0.9849282	0.8500000000000001	92	0.05	0.1
0.99444085	0.9000000000000001	92	0.05	0.1
1.0	0.9500000000000001	92	0.05	0.1
0.3655526	0.05	93	0.05	0.1
0.5170684	0.1	93	0.05	0.1
0.60382515	0.15000000000000002	93	0.05	0.1
0.6573893	0.2	93	0.05	0.1
0.7014174	0.25	93	0.05	0.1
0.7515121	0.3	93	0.05	0.1
0.7866629	0.35000000000000003	93	0.05	0.1
0.8166106	0.4	93	0.05	0.1
0.84172434	0.45	93	0.05	0.1
0.86548966	0.5	93	0.05	0.1
0.90552217	0.55	93	0.05	0.1
0.92911845	0.6000000000000001	93	0.05	0.1
0.948088	0.6500000000000001	93	0.05	0.1
0.96416044	0.7000000000000001	93	0.05	0.1
0.97277856	0.7500000000000001	93	0.05	0.1
0.9872304	0.8	93	0.05	0.1
0.99430543	0.8500000000000001	93	0.05	0.1
1.0000005	0.9000000000000001	93	0.05	0.1
1.0000005	0.9500000000000001	93	0.05	0.1
0.37259117	0.05	94	0.05	0.1
0.46067366	0.1	94	0.05	0.1
0.5498427	0.15000000000000002	94	0.05	0.1
0.6097728	0.2	94	0.05	0.1
0.6606695	0.25	94	0.05	0.1
0.69110155	0.3	94	0.05	0.1
0.73697656	0.35000000000000003	94	0.05	0.1
0.7771627	0.4	94	0.05	0.1
0.8141337	0.45	94	0.05	0.1
0.83838904	0.5	94	0.05	0.1
0.87097424	0.55	94	0.05	0.1
0.8879023	0.6000000000000001	94	0.05	0.1
0.9213979	0.6500000000000001	94	0.05	0.1
0.941806	0.7000000000000001	94	0.05	0.1
0.958187	0.7500000000000001	94	0.05	0.1
0.9758425	0.8	94	0.05	0.1
0.9904221	0.8500000000000001	94	0.05	0.1
0.9999998	0.9000000000000001	94	0.05	0.1
0.9999998	0.9500000000000001	94	0.05	0.1
0.38932973	0.05	95	0.05	0.1
0.5578962	0.1	95	0.05	0.1
0.63471663	0.15000000000000002	95	0.05	0.1
0.6815102	0.2	95	0.05	0.1
0.7255523	0.25	95	0.05	0.1
0.7546893	0.3	95	0.05	0.1
0.77208173	0.35000000000000003	95	0.05	0.1
0.78936386	0.4	95	0.05	0.1
0.8155673	0.45	95	0.05	0.1
0.8312141	0.5	95	0.05	0.1
0.8526596	0.55	95	0.05	0.1
0.88098836	0.6000000000000001	95	0.05	0.1
0.9095698	0.6500000000000001	95	0.05	0.1
0.9305202	0.7000000000000001	95	0.05	0.1
0.95021087	0.7500000000000001	95	0.05	0.1
0.95990086	0.8	95	0.05	0.1
0.9809926	0.8500000000000001	95	0.05	0.1
0.99184185	0.9000000000000001	95	0.05	0.1
0.99864674	0.9500000000000001	95	0.05	0.1
0.6366468	0.05	96	0.05	0.1
0.75558037	0.1	96	0.05	0.1
0.79041016	0.15000000000000002	96	0.05	0.1
0.82093614	0.2	96	0.05	0.1
0.84128225	0.25	96	0.05	0.1
0.8570715	0.3	96	0.05	0.1
0.8674272	0.35000000000000003	96	0.05	0.1
0.8832503	0.4	96	0.05	0.1
0.89622355	0.45	96	0.05	0.1
0.9063587	0.5	96	0.05	0.1
0.9164788	0.55	96	0.05	0.1
0.93077296	0.6000000000000001	96	0.05	0.1
0.9349052	0.6500000000000001	96	0.05	0.1
0.94619435	0.7000000000000001	96	0.05	0.1
0.9575279	0.7500000000000001	96	0.05	0.1
0.97001135	0.8	96	0.05	0.1
0.9836747	0.8500000000000001	96	0.05	0.1
0.9933902	0.9000000000000001	96	0.05	0.1
0.9987946	0.9500000000000001	96	0.05	0.1
0.5925055	0.05	97	0.05	0.1
0.6993379	0.1	97	0.05	0.1
0.7247097	0.15000000000000002	97	0.05	0.1
0.75975317	0.2	97	0.05	0.1
0.7727506	0.25	97	0.05	0.1
0.7900056	0.3	97	0.05	0.1
0.8114729	0.35000000000000003	97	0.05	0.1
0.83468395	0.4	97	0.05	0.1
0.85922116	0.45	97	0.05	0.1
0.88485885	0.5	97	0.05	0.1
0.9004906	0.55	97	0.05	0.1
0.9203809	0.6000000000000001	97	0.05	0.1
0.94150424	0.6500000000000001	97	0.05	0.1
0.9569327	0.7000000000000001	97	0.05	0.1
0.9764278	0.7500000000000001	97	0.05	0.1
0.99172866	0.8	97	0.05	0.1
0.99586904	0.8500000000000001	97	0.05	0.1
0.9986519	0.9000000000000001	97	0.05	0.1
1.0000005	0.9500000000000001	97	0.05	0.1
0.5137045	0.05	98	0.05	0.1
0.60282934	0.1	98	0.05	0.1
0.654045	0.15000000000000002	98	0.05	0.1
0.67953384	0.2	98	0.05	0.1
0.712453	0.25	98	0.05	0.1
0.7436079	0.3	98	0.05	0.1
0.76719075	0.35000000000000003	98	0.05	0.1
0.7816658	0.4	98	0.05	0.1
0.80042696	0.45	98	0.05	0.1
0.8297391	0.5	98	0.05	0.1
0.86564964	0.55	98	0.05	0.1
0.897437	0.6000000000000001	98	0.05	0.1
0.9247808	0.6500000000000001	98	0.05	0.1
0.9450024	0.7000000000000001	98	0.05	0.1
0.9665439	0.7500000000000001	98	0.05	0.1
0.9819139	0.8	98	0.05	0.1
0.98900515	0.8500000000000001	98	0.05	0.1
0.99322015	0.9000000000000001	98	0.05	0.1
0.9973946	0.9500000000000001	98	0.05	0.1
0.61933976	0.05	99	0.05	0.1
0.74847656	0.1	99	0.05	0.1
0.8108642	0.15000000000000002	99	0.05	0.1
0.82648164	0.2	99	0.05	0.1
0.83363277	0.25	99	0.05	0.1
0.84889996	0.3	99	0.05	0.1
0.8601953	0.35000000000000003	99	0.05	0.1
0.86989623	0.4	99	0.05	0.1
0.87974036	0.45	99	0.05	0.1
0.89220166	0.5	99	0.05	0.1
0.9018911	0.55	99	0.05	0.1
0.91289973	0.6000000000000001	99	0.05	0.1
0.9170059	0.6500000000000001	99	0.05	0.1
0.9265228	0.7000000000000001	99	0.05	0.1
0.9452494	0.7500000000000001	99	0.05	0.1
0.9547944	0.8	99	0.05	0.1
0.973584	0.8500000000000001	99	0.05	0.1
0.9895082	0.9000000000000001	99	0.05	0.1
0.9987402	0.9500000000000001	99	0.05	0.1
0.07864554	0.05	0	0.05	0.05
0.20492019	0.1	0	0.05	0.05
0.30356362	0.15000000000000002	0	0.05	0.05
0.41422683	0.2	0	0.05	0.05
0.5056598	0.25	0	0.05	0.05
0.5845648	0.3	0	0.05	0.05
0.65238714	0.35000000000000003	0	0.05	0.05
0.7225025	0.4	0	0.05	0.05
0.7820145	0.45	0	0.05	0.05
0.83684635	0.5	0	0.05	0.05
0.8746584	0.55	0	0.05	0.05
0.8994918	0.6000000000000001	0	0.05	0.05
0.9223041	0.6500000000000001	0	0.05	0.05
0.93524957	0.7000000000000001	0	0.05	0.05
0.95572996	0.7500000000000001	0	0.05	0.05
0.9747545	0.8	0	0.05	0.05
0.989743	0.8500000000000001	0	0.05	0.05
0.9935551	0.9000000000000001	0	0.05	0.05
0.9999999	0.9500000000000001	0	0.05	0.05
0.17372389	0.05	0	0.05	0.15
0.31195363	0.1	0	0.05	0.15
0.43478814	0.15000000000000002	0	0.05	0.15
0.52759296	0.2	0	0.05	0.15
0.6121458	0.25	0	0.05	0.15
0.6662046	0.3	0	0.05	0.15
0.7110557	0.35000000000000003	0	0.05	0.15
0.7571489	0.4	0	0.05	0.15
0.79806584	0.45	0	0.05	0.15
0.8287781	0.5	0	0.05	0.15
0.86626154	0.55	0	0.05	0.15
0.89477354	0.6000000000000001	0	0.05	0.15
0.91403717	0.6500000000000001	0	0.05	0.15
0.93338114	0.7000000000000001	0	0.05	0.15
0.9524586	0.7500000000000001	0	0.05	0.15
0.9755381	0.8	0	0.05	0.15
0.9915067	0.8500000000000001	0	0.05	0.15
0.99909073	0.9000000000000001	0	0.05	0.15
0.99999976	0.9500000000000001	0	0.05	0.15
0.18965845	0.05	0	0.05	0.2
0.3420826	0.1	0	0.05	0.2
0.42754906	0.15000000000000002	0	0.05	0.2
0.5144799	0.2	0	0.05	0.2
0.59824145	0.25	0	0.05	0.2
0.6481575	0.3	0	0.05	0.2
0.6927569	0.35000000000000003	0	0.05	0.2
0.7307971	0.4	0	0.05	0.2
0.77138734	0.45	0	0.05	0.2
0.81018025	0.5	0	0.05	0.2
0.841675	0.55	0	0.05	0.2
0.8752831	0.6000000000000001	0	0.05	0.2
0.90439004	0.6500000000000001	0	0.05	0.2
0.93488425	0.7000000000000001	0	0.05	0.2
0.9580936	0.7500000000000001	0	0.05	0.2
0.9810136	0.8	0	0.05	0.2
0.99339074	0.8500000000000001	0	0.05	0.2
0.99999964	0.9000000000000001	0	0.05	0.2
0.99999964	0.9500000000000001	0	0.05	0.2
0.53177637	0.05	1	0.05	0.05
0.6596844	0.1	1	0.05	0.05
0.7137159	0.15000000000000002	1	0.05	0.05
0.76474863	0.2	1	0.05	0.05
0.78673923	0.25	1	0.05	0.05
0.8159002	0.3	1	0.05	0.05
0.8494922	0.35000000000000003	1	0.05	0.05
0.87334716	0.4	1	0.05	0.05
0.88705623	0.45	1	0.05	0.05
0.9027233	0.5	1	0.05	0.05
0.9204631	0.55	1	0.05	0.05
0.9361033	0.6000000000000001	1	0.05	0.05
0.94727725	0.6500000000000001	1	0.05	0.05
0.96200323	0.7000000000000001	1	0.05	0.05
0.97008896	0.7500000000000001	1	0.05	0.05
0.9814083	0.8	1	0.05	0.05
0.98639995	0.8500000000000001	1	0.05	0.05
0.99239427	0.9000000000000001	1	0.05	0.05
0.9954015	0.9500000000000001	1	0.05	0.05
0.60223436	0.05	1	0.05	0.15
0.7493875	0.1	1	0.05	0.15
0.80365866	0.15000000000000002	1	0.05	0.15
0.83987546	0.2	1	0.05	0.15
0.85975003	0.25	1	0.05	0.15
0.8822694	0.3	1	0.05	0.15
0.8955801	0.35000000000000003	1	0.05	0.15
0.90886104	0.4	1	0.05	0.15
0.9220496	0.45	1	0.05	0.15
0.9322983	0.5	1	0.05	0.15
0.9433116	0.55	1	0.05	0.15
0.9534211	0.6000000000000001	1	0.05	0.15
0.9623749	0.6500000000000001	1	0.05	0.15
0.97245675	0.7000000000000001	1	0.05	0.15
0.9785164	0.7500000000000001	1	0.05	0.15
0.98242503	0.8	1	0.05	0.15
0.9894598	0.8500000000000001	1	0.05	0.15
0.9934462	0.9000000000000001	1	0.05	0.15
0.9971748	0.9500000000000001	1	0.05	0.15
0.61239475	0.05	1	0.05	0.2
0.74692476	0.1	1	0.05	0.2
0.80735856	0.15000000000000002	1	0.05	0.2
0.83907133	0.2	1	0.05	0.2
0.860506	0.25	1	0.05	0.2
0.8813961	0.3	1	0.05	0.2
0.8937649	0.35000000000000003	1	0.05	0.2
0.9028784	0.4	1	0.05	0.2
0.9161089	0.45	1	0.05	0.2
0.9261613	0.5	1	0.05	0.2
0.9352629	0.55	1	0.05	0.2
0.9474106	0.6000000000000001	1	0.05	0.2
0.95537305	0.6500000000000001	1	0.05	0.2
0.9654943	0.7000000000000001	1	0.05	0.2
0.9764426	0.7500000000000001	1	0.05	0.2
0.9834742	0.8	1	0.05	0.2
0.9873946	0.8500000000000001	1	0.05	0.2
0.99237955	0.9000000000000001	1	0.05	0.2
0.9980756	0.9500000000000001	1	0.05	0.2
0.5393367	0.05	2	0.05	0.05
0.68880296	0.1	2	0.05	0.05
0.7622106	0.15000000000000002	2	0.05	0.05
0.80819184	0.2	2	0.05	0.05
0.8330114	0.25	2	0.05	0.05
0.85897267	0.3	2	0.05	0.05
0.8751223	0.35000000000000003	2	0.05	0.05
0.90010643	0.4	2	0.05	0.05
0.9178654	0.45	2	0.05	0.05
0.9346695	0.5	2	0.05	0.05
0.94580907	0.55	2	0.05	0.05
0.9528291	0.6000000000000001	2	0.05	0.05
0.9659344	0.6500000000000001	2	0.05	0.05
0.97411567	0.7000000000000001	2	0.05	0.05
0.98151726	0.7500000000000001	2	0.05	0.05
0.9880127	0.8	2	0.05	0.05
0.99366635	0.8500000000000001	2	0.05	0.05
0.9990337	0.9000000000000001	2	0.05	0.05
1.0000001	0.9500000000000001	2	0.05	0.05
0.58228344	0.05	2	0.05	0.15
0.7549062	0.1	2	0.05	0.15
0.812546	0.15000000000000002	2	0.05	0.15
0.83539593	0.2	2	0.05	0.15
0.85513896	0.25	2	0.05	0.15
0.87146306	0.3	2	0.05	0.15
0.8808358	0.35000000000000003	2	0.05	0.15
0.8967605	0.4	2	0.05	0.15
0.90817815	0.45	2	0.05	0.15
0.92420524	0.5	2	0.05	0.15
0.9364291	0.55	2	0.05	0.15
0.9483491	0.6000000000000001	2	0.05	0.15
0.95743436	0.6500000000000001	2	0.05	0.15
0.96762115	0.7000000000000001	2	0.05	0.15
0.9785878	0.7500000000000001	2	0.05	0.15
0.9869018	0.8	2	0.05	0.15
0.9934054	0.8500000000000001	2	0.05	0.15
0.996208	0.9000000000000001	2	0.05	0.15
0.9999999	0.9500000000000001	2	0.05	0.15
0.2368764	0.05	3	0.05	0.05
0.35277626	0.1	3	0.05	0.05
0.41984758	0.15000000000000002	3	0.05	0.05
0.47796094	0.2	3	0.05	0.05
0.54720753	0.25	3	0.05	0.05
0.600526	0.3	3	0.05	0.05
0.64924073	0.35000000000000003	3	0.05	0.05
0.7022188	0.4	3	0.05	0.05
0.75444263	0.45	3	0.05	0.05
0.8017964	0.5	3	0.05	0.05
0.838742	0.55	3	0.05	0.05
0.87596744	0.6000000000000001	3	0.05	0.05
0.9104809	0.6500000000000001	3	0.05	0.05
0.9429982	0.7000000000000001	3	0.05	0.05
0.9686044	0.7500000000000001	3	0.05	0.05
0.97930926	0.8	3	0.05	0.05
0.9908495	0.8500000000000001	3	0.05	0.05
0.99734443	0.9000000000000001	3	0.05	0.05
0.99921525	0.9500000000000001	3	0.05	0.05
0.5775038	0.05	2	0.05	0.2
0.7250535	0.1	2	0.05	0.2
0.78010005	0.15000000000000002	2	0.05	0.2
0.80889094	0.2	2	0.05	0.2
0.82876015	0.25	2	0.05	0.2
0.84769773	0.3	2	0.05	0.2
0.86469334	0.35000000000000003	2	0.05	0.2
0.8779061	0.4	2	0.05	0.2
0.8901725	0.45	2	0.05	0.2
0.9052989	0.5	2	0.05	0.2
0.9214088	0.55	2	0.05	0.2
0.93527657	0.6000000000000001	2	0.05	0.2
0.9464779	0.6500000000000001	2	0.05	0.2
0.96030843	0.7000000000000001	2	0.05	0.2
0.9722763	0.7500000000000001	2	0.05	0.2
0.9850978	0.8	2	0.05	0.2
0.9915022	0.8500000000000001	2	0.05	0.2
0.99620825	0.9000000000000001	2	0.05	0.2
1.0000001	0.9500000000000001	2	0.05	0.2
0.20913573	0.05	3	0.05	0.15
0.33223823	0.1	3	0.05	0.15
0.41707784	0.15000000000000002	3	0.05	0.15
0.48674807	0.2	3	0.05	0.15
0.5426982	0.25	3	0.05	0.15
0.5982699	0.3	3	0.05	0.15
0.64983416	0.35000000000000003	3	0.05	0.15
0.7035247	0.4	3	0.05	0.15
0.740928	0.45	3	0.05	0.15
0.77820927	0.5	3	0.05	0.15
0.8323547	0.55	3	0.05	0.15
0.8671139	0.6000000000000001	3	0.05	0.15
0.8988161	0.6500000000000001	3	0.05	0.15
0.92531484	0.7000000000000001	3	0.05	0.15
0.94976795	0.7500000000000001	3	0.05	0.15
0.9701566	0.8	3	0.05	0.15
0.9827391	0.8500000000000001	3	0.05	0.15
0.9905442	0.9000000000000001	3	0.05	0.15
0.99829274	0.9500000000000001	3	0.05	0.15
0.19945498	0.05	3	0.05	0.2
0.30993557	0.1	3	0.05	0.2
0.39187452	0.15000000000000002	3	0.05	0.2
0.46393785	0.2	3	0.05	0.2
0.52603805	0.25	3	0.05	0.2
0.5725769	0.3	3	0.05	0.2
0.6225739	0.35000000000000003	3	0.05	0.2
0.67920184	0.4	3	0.05	0.2
0.7327858	0.45	3	0.05	0.2
0.7729985	0.5	3	0.05	0.2
0.82917947	0.55	3	0.05	0.2
0.872029	0.6000000000000001	3	0.05	0.2
0.9017844	0.6500000000000001	3	0.05	0.2
