w_signal	w_4b_cut	seed	signal_ratio	noise_scale
0.8307763	0.5	5	0.03	0.05
0.8597192	0.55	5	0.03	0.05
0.8818031	0.6000000000000001	5	0.03	0.05
0.90222275	0.6500000000000001	5	0.03	0.05
0.92759424	0.7000000000000001	5	0.03	0.05
0.9593939	0.7500000000000001	5	0.03	0.05
0.9778449	0.8	5	0.03	0.05
0.9855612	0.8500000000000001	5	0.03	0.05
0.989972	0.9000000000000001	5	0.03	0.05
0.9956876	0.9500000000000001	5	0.03	0.05
0.14846618	0.05	5	0.03	0.1
0.27612013	0.1	5	0.03	0.1
0.36662036	0.15000000000000002	5	0.03	0.1
0.4626705	0.2	5	0.03	0.1
0.53578484	0.25	5	0.03	0.1
0.6285097	0.3	5	0.03	0.1
0.6887414	0.35000000000000003	5	0.03	0.1
0.7512189	0.4	5	0.03	0.1
0.78689677	0.45	5	0.03	0.1
0.82299715	0.5	5	0.03	0.1
0.85331076	0.55	5	0.03	0.1
0.8820279	0.6000000000000001	5	0.03	0.1
0.9006658	0.6500000000000001	5	0.03	0.1
0.93735826	0.7000000000000001	5	0.03	0.1
0.9595769	0.7500000000000001	5	0.03	0.1
0.97478354	0.8	5	0.03	0.1
0.985561	0.8500000000000001	5	0.03	0.1
0.9899718	0.9000000000000001	5	0.03	0.1
0.9970801	0.9500000000000001	5	0.03	0.1
0.11173842	0.05	5	0.03	0.15
0.23609874	0.1	5	0.03	0.15
0.34768322	0.15000000000000002	5	0.03	0.15
0.44374114	0.2	5	0.03	0.15
0.5272698	0.25	5	0.03	0.15
0.61433345	0.3	5	0.03	0.15
0.6873997	0.35000000000000003	5	0.03	0.15
0.74735224	0.4	5	0.03	0.15
0.789882	0.45	5	0.03	0.15
0.8271677	0.5	5	0.03	0.15
0.85729986	0.55	5	0.03	0.15
