w_signal	w_4b_cut	seed	signal_ratio	n_3b
0.80630803	0.45	40	0.02	100000
0.82966113	0.5	40	0.02	100000
0.8490551	0.55	40	0.02	100000
0.86089087	0.6000000000000001	40	0.02	100000
0.90324503	0.6500000000000001	40	0.02	100000
0.9146097	0.7000000000000001	40	0.02	100000
0.94219	0.7500000000000001	40	0.02	100000
0.96141535	0.8	40	0.02	100000
0.9767405	0.8500000000000001	40	0.02	100000
0.9843185	0.9000000000000001	40	0.02	100000
0.99616617	0.9500000000000001	40	0.02	100000
0.18839642	0.05	40	0.03	100000
0.32955334	0.1	40	0.03	100000
0.42026106	0.15000000000000002	40	0.03	100000
0.49277356	0.2	40	0.03	100000
0.54864186	0.25	40	0.03	100000
0.601632	0.3	40	0.03	100000
0.66001195	0.35000000000000003	40	0.03	100000
0.70551646	0.4	40	0.03	100000
0.74887496	0.45	40	0.03	100000
0.7956483	0.5	40	0.03	100000
0.8469539	0.55	40	0.03	100000
0.88124514	0.6000000000000001	40	0.03	100000
0.91908413	0.6500000000000001	40	0.03	100000
0.9349158	0.7000000000000001	40	0.03	100000
0.951095	0.7500000000000001	40	0.03	100000
0.9694104	0.8	40	0.03	100000
0.9823562	0.8500000000000001	40	0.03	100000
0.992845	0.9000000000000001	40	0.03	100000
1.0	0.9500000000000001	40	0.03	100000
0.5933705	0.05	40	0.04	100000
0.7220936	0.1	40	0.04	100000
0.7689847	0.15000000000000002	40	0.04	100000
0.81966794	0.2	40	0.04	100000
0.83884746	0.25	40	0.04	100000
0.86033386	0.3	40	0.04	100000
0.8736374	0.35000000000000003	40	0.04	100000
0.89290816	0.4	40	0.04	100000
0.89290816	0.45	40	0.04	100000
0.8986239	0.5	40	0.04	100000
0.90642536	0.55	40	0.04	100000
0.9120565	0.6000000000000001	40	0.04	100000
0.9217775	0.6500000000000001	40	0.04	100000
0.9422892	0.7000000000000001	40	0.04	100000
0.9593342	0.7500000000000001	40	0.04	100000
0.97456366	0.8	40	0.04	100000
0.9893659	0.8500000000000001	40	0.04	100000
0.9928905	0.9000000000000001	40	0.04	100000
0.9984606	0.9500000000000001	40	0.04	100000
0.33907905	0.05	40	0.05	100000
0.5049707	0.1	40	0.05	100000
0.61937714	0.15000000000000002	40	0.05	100000
0.68094164	0.2	40	0.05	100000
0.73592424	0.25	40	0.05	100000
0.77773696	0.3	40	0.05	100000
0.80281377	0.35000000000000003	40	0.05	100000
0.8162441	0.4	40	0.05	100000
0.84259033	0.45	40	0.05	100000
0.854179	0.5	40	0.05	100000
0.87938404	0.55	40	0.05	100000
0.90160584	0.6000000000000001	40	0.05	100000
0.9074183	0.6500000000000001	40	0.05	100000
0.9261412	0.7000000000000001	40	0.05	100000
0.94342244	0.7500000000000001	40	0.05	100000
0.9603133	0.8	40	0.05	100000
0.97879225	0.8500000000000001	40	0.05	100000
0.98857576	0.9000000000000001	40	0.05	100000
0.99731207	0.9500000000000001	40	0.05	100000
0.00854333	0.05	41	0.01	100000
0.02455429	0.1	41	0.01	100000
0.032692738	0.15000000000000002	41	0.01	100000
0.065384805	0.2	41	0.01	100000
0.08113093	0.25	41	0.01	100000
0.1206577	0.3	41	0.01	100000
0.2081997	0.35000000000000003	41	0.01	100000
0.31881633	0.4	41	0.01	100000
0.37391979	0.45	41	0.01	100000
0.4990208	0.5	41	0.01	100000
0.6062746	0.55	41	0.01	100000
0.6992914	0.6000000000000001	41	0.01	100000
0.7839023	0.6500000000000001	41	0.01	100000
0.8358569	0.7000000000000001	41	0.01	100000
0.8959965	0.7500000000000001	41	0.01	100000
0.95517915	0.8	41	0.01	100000
0.9859502	0.8500000000000001	41	0.01	100000
0.9999999	0.9000000000000001	41	0.01	100000
0.9999999	0.9500000000000001	41	0.01	100000
0.016385976	0.05	41	0.02	100000
0.1062388	0.1	41	0.02	100000
0.16177705	0.15000000000000002	41	0.02	100000
0.23490667	0.2	41	0.02	100000
0.29938713	0.25	41	0.02	100000
0.34076652	0.3	41	0.02	100000
0.41552165	0.35000000000000003	41	0.02	100000
0.460793	0.4	41	0.02	100000
0.5277189	0.45	41	0.02	100000
0.6005432	0.5	41	0.02	100000
0.65317506	0.55	41	0.02	100000
0.7013164	0.6000000000000001	41	0.02	100000
0.7573096	0.6500000000000001	41	0.02	100000
0.80564165	0.7000000000000001	41	0.02	100000
0.8463313	0.7500000000000001	41	0.02	100000
0.89320403	0.8	41	0.02	100000
0.9209534	0.8500000000000001	41	0.02	100000
0.95612097	0.9000000000000001	41	0.02	100000
0.9883928	0.9500000000000001	41	0.02	100000
0.09855295	0.05	5	0.01	1000000
0.21979482	0.1	5	0.01	1000000
0.31857732	0.15000000000000002	5	0.01	1000000
0.41128114	0.2	5	0.01	1000000
0.49465185	0.25	5	0.01	1000000
0.56409156	0.3	5	0.01	1000000
0.6233695	0.35000000000000003	5	0.01	1000000
0.67288995	0.4	5	0.01	1000000
0.7195038	0.45	5	0.01	1000000
0.75204915	0.5	5	0.01	1000000
0.7953219	0.55	5	0.01	1000000
0.8197809	0.6000000000000001	5	0.01	1000000
0.8514138	0.6500000000000001	5	0.01	1000000
0.88425994	0.7000000000000001	5	0.01	1000000
0.90686727	0.7500000000000001	5	0.01	1000000
0.94342685	0.8	5	0.01	1000000
0.9676213	0.8500000000000001	5	0.01	1000000
0.9868321	0.9000000000000001	5	0.01	1000000
0.99796903	0.9500000000000001	5	0.01	1000000
0.031202532	0.05	41	0.03	100000
0.115265965	0.1	41	0.03	100000
0.20168303	0.15000000000000002	41	0.03	100000
0.2927154	0.2	41	0.03	100000
0.3713866	0.25	41	0.03	100000
0.41309384	0.3	41	0.03	100000
0.46207225	0.35000000000000003	41	0.03	100000
0.52760285	0.4	41	0.03	100000
0.57850343	0.45	41	0.03	100000
0.6246734	0.5	41	0.03	100000
0.69363374	0.55	41	0.03	100000
0.7528952	0.6000000000000001	41	0.03	100000
0.794387	0.6500000000000001	41	0.03	100000
0.84709847	0.7000000000000001	41	0.03	100000
0.8861087	0.7500000000000001	41	0.03	100000
0.9281578	0.8	41	0.03	100000
0.9586811	0.8500000000000001	41	0.03	100000
0.9795329	0.9000000000000001	41	0.03	100000
0.9975125	0.9500000000000001	41	0.03	100000
0.055627204	0.05	41	0.04	100000
0.111442536	0.1	41	0.04	100000
0.20269129	0.15000000000000002	41	0.04	100000
0.27954197	0.2	41	0.04	100000
0.3726833	0.25	41	0.04	100000
0.45432758	0.3	41	0.04	100000
0.5363497	0.35000000000000003	41	0.04	100000
0.62909245	0.4	41	0.04	100000
0.6924924	0.45	41	0.04	100000
0.73239666	0.5	41	0.04	100000
0.758353	0.55	41	0.04	100000
0.80726296	0.6000000000000001	41	0.04	100000
0.8379668	0.6500000000000001	41	0.04	100000
0.8898302	0.7000000000000001	41	0.04	100000
0.9356734	0.7500000000000001	41	0.04	100000
0.960411	0.8	41	0.04	100000
0.98148775	0.8500000000000001	41	0.04	100000
0.99251974	0.9000000000000001	41	0.04	100000
0.99807537	0.9500000000000001	41	0.04	100000
0.076481126	0.05	41	0.05	100000
0.17513733	0.1	41	0.05	100000
0.29586476	0.15000000000000002	41	0.05	100000
0.3934411	0.2	41	0.05	100000
0.4850439	0.25	41	0.05	100000
0.5735587	0.3	41	0.05	100000
0.6387435	0.35000000000000003	41	0.05	100000
0.6914266	0.4	41	0.05	100000
0.7384634	0.45	41	0.05	100000
0.78720516	0.5	41	0.05	100000
0.83116853	0.55	41	0.05	100000
0.86074275	0.6000000000000001	41	0.05	100000
0.89632154	0.6500000000000001	41	0.05	100000
0.91792285	0.7000000000000001	41	0.05	100000
0.9458127	0.7500000000000001	41	0.05	100000
0.9595079	0.8	41	0.05	100000
0.97626805	0.8500000000000001	41	0.05	100000
0.9866096	0.9000000000000001	41	0.05	100000
0.9985029	0.9500000000000001	41	0.05	100000
0.008341901	0.05	42	0.01	100000
0.016062442	0.1	42	0.01	100000
0.023857081	0.15000000000000002	42	0.01	100000
0.048545104	0.2	42	0.01	100000
0.09852205	0.25	42	0.01	100000
0.16311081	0.3	42	0.01	100000
0.25825953	0.35000000000000003	42	0.01	100000
0.322354	0.4	42	0.01	100000
0.41704524	0.45	42	0.01	100000
0.47134575	0.5	42	0.01	100000
0.56248444	0.55	42	0.01	100000
0.6838661	0.6000000000000001	42	0.01	100000
0.78223974	0.6500000000000001	42	0.01	100000
0.87881804	0.7000000000000001	42	0.01	100000
0.9246221	0.7500000000000001	42	0.01	100000
0.9551853	0.8	42	0.01	100000
0.9778376	0.8500000000000001	42	0.01	100000
0.9927278	0.9000000000000001	42	0.01	100000
1.0	0.9500000000000001	42	0.01	100000
0.011721909	0.05	42	0.02	100000
0.05019535	0.1	42	0.02	100000
0.08567804	0.15000000000000002	42	0.02	100000
0.12876844	0.2	42	0.02	100000
0.16698658	0.25	42	0.02	100000
0.23555613	0.3	42	0.02	100000
0.28830707	0.35000000000000003	42	0.02	100000
0.3809276	0.4	42	0.02	100000
0.47214606	0.45	42	0.02	100000
0.5607116	0.5	42	0.02	100000
0.66244984	0.55	42	0.02	100000
0.76691854	0.6000000000000001	42	0.02	100000
0.83458734	0.6500000000000001	42	0.02	100000
0.9051477	0.7000000000000001	42	0.02	100000
0.9300606	0.7500000000000001	42	0.02	100000
0.96503067	0.8	42	0.02	100000
0.9791849	0.8500000000000001	42	0.02	100000
0.99321973	0.9000000000000001	42	0.02	100000
0.9999997	0.9500000000000001	42	0.02	100000
0.59854984	0.05	5	0.02	1000000
0.6503171	0.1	5	0.02	1000000
0.68266535	0.15000000000000002	5	0.02	1000000
0.7125383	0.2	5	0.02	1000000
0.74018866	0.25	5	0.02	1000000
0.7675822	0.3	5	0.02	1000000
0.79146147	0.35000000000000003	5	0.02	1000000
0.8132948	0.4	5	0.02	1000000
0.8301289	0.45	5	0.02	1000000
0.8498445	0.5	5	0.02	1000000
0.86535347	0.55	5	0.02	1000000
0.89207065	0.6000000000000001	5	0.02	1000000
0.91554713	0.6500000000000001	5	0.02	1000000
0.93506294	0.7000000000000001	5	0.02	1000000
0.9526792	0.7500000000000001	5	0.02	1000000
0.97253996	0.8	5	0.02	1000000
0.98571813	0.8500000000000001	5	0.02	1000000
0.9938387	0.9000000000000001	5	0.02	1000000
0.99936527	0.9500000000000001	5	0.02	1000000
0.0024594038	0.05	42	0.03	100000
0.021473119	0.1	42	0.03	100000
0.048004862	0.15000000000000002	42	0.03	100000
0.09773545	0.2	42	0.03	100000
0.14733219	0.25	42	0.03	100000
0.23079327	0.3	42	0.03	100000
0.3233606	0.35000000000000003	42	0.03	100000
0.4170139	0.4	42	0.03	100000
0.5449585	0.45	42	0.03	100000
0.6144479	0.5	42	0.03	100000
0.7065863	0.55	42	0.03	100000
0.8129125	0.6000000000000001	42	0.03	100000
0.8668106	0.6500000000000001	42	0.03	100000
0.9173642	0.7000000000000001	42	0.03	100000
0.948021	0.7500000000000001	42	0.03	100000
0.9744725	0.8	42	0.03	100000
0.99097824	0.8500000000000001	42	0.03	100000
0.99763083	0.9000000000000001	42	0.03	100000
0.99999994	0.9500000000000001	42	0.03	100000
0.09139573	0.05	42	0.04	100000
0.18074071	0.1	42	0.04	100000
0.26225534	0.15000000000000002	42	0.04	100000
0.32468614	0.2	42	0.04	100000
0.39153123	0.25	42	0.04	100000
0.4591159	0.3	42	0.04	100000
0.53925693	0.35000000000000003	42	0.04	100000
0.6044271	0.4	42	0.04	100000
0.6766418	0.45	42	0.04	100000
0.7433304	0.5	42	0.04	100000
0.80895096	0.55	42	0.04	100000
0.8580599	0.6000000000000001	42	0.04	100000
0.88977176	0.6500000000000001	42	0.04	100000
0.9365378	0.7000000000000001	42	0.04	100000
0.9610561	0.7500000000000001	42	0.04	100000
0.98185277	0.8	42	0.04	100000
0.99362105	0.8500000000000001	42	0.04	100000
0.9984023	0.9000000000000001	42	0.04	100000
0.9984023	0.9500000000000001	42	0.04	100000
0.2170447	0.05	42	0.05	100000
0.32989118	0.1	42	0.05	100000
0.40031072	0.15000000000000002	42	0.05	100000
0.46652678	0.2	42	0.05	100000
0.5310775	0.25	42	0.05	100000
0.57153517	0.3	42	0.05	100000
0.63087445	0.35000000000000003	42	0.05	100000
0.68220454	0.4	42	0.05	100000
0.73325783	0.45	42	0.05	100000
0.7872615	0.5	42	0.05	100000
0.82645607	0.55	42	0.05	100000
0.85709184	0.6000000000000001	42	0.05	100000
0.8927747	0.6500000000000001	42	0.05	100000
0.9197842	0.7000000000000001	42	0.05	100000
0.94974697	0.7500000000000001	42	0.05	100000
0.9638448	0.8	42	0.05	100000
0.99179095	0.8500000000000001	42	0.05	100000
0.99735755	0.9000000000000001	42	0.05	100000
1.0000002	0.9500000000000001	42	0.05	100000
0.0	0.05	43	0.01	100000
0.0	0.1	43	0.01	100000
0.015754547	0.15000000000000002	43	0.01	100000
0.06270106	0.2	43	0.01	100000
0.07092949	0.25	43	0.01	100000
0.09505625	0.3	43	0.01	100000
0.14144196	0.35000000000000003	43	0.01	100000
0.1955104	0.4	43	0.01	100000
0.2800105	0.45	43	0.01	100000
0.34746924	0.5	43	0.01	100000
0.4524573	0.55	43	0.01	100000
0.5775856	0.6000000000000001	43	0.01	100000
0.66355115	0.6500000000000001	43	0.01	100000
0.73031825	0.7000000000000001	43	0.01	100000
0.832164	0.7500000000000001	43	0.01	100000
0.8833324	0.8	43	0.01	100000
0.93460566	0.8500000000000001	43	0.01	100000
0.94884163	0.9000000000000001	43	0.01	100000
0.99272984	0.9500000000000001	43	0.01	100000
0.00818106	0.05	43	0.02	100000
0.028701454	0.1	43	0.02	100000
0.07479272	0.15000000000000002	43	0.02	100000
0.11994412	0.2	43	0.02	100000
0.19063565	0.25	43	0.02	100000
0.28609657	0.3	43	0.02	100000
0.36014867	0.35000000000000003	43	0.02	100000
0.42981094	0.4	43	0.02	100000
0.5318	0.45	43	0.02	100000
0.5640978	0.5	43	0.02	100000
0.61488825	0.55	43	0.02	100000
0.6711722	0.6000000000000001	43	0.02	100000
0.73032284	0.6500000000000001	43	0.02	100000
0.797349	0.7000000000000001	43	0.02	100000
0.8709377	0.7500000000000001	43	0.02	100000
0.92970324	0.8	43	0.02	100000
0.9733113	0.8500000000000001	43	0.02	100000
0.98817295	0.9000000000000001	43	0.02	100000
1.0000004	0.9500000000000001	43	0.02	100000
0.0	0.05	43	0.03	100000
0.010773751	0.1	43	0.03	100000
0.049411915	0.15000000000000002	43	0.03	100000
0.084416	0.2	43	0.03	100000
0.13598053	0.25	43	0.03	100000
0.19982299	0.3	43	0.03	100000
0.25812012	0.35000000000000003	43	0.03	100000
0.31569397	0.4	43	0.03	100000
0.3912553	0.45	43	0.03	100000
0.4944646	0.5	43	0.03	100000
0.5514423	0.55	43	0.03	100000
0.6055523	0.6000000000000001	43	0.03	100000
0.6918806	0.6500000000000001	43	0.03	100000
0.7741228	0.7000000000000001	43	0.03	100000
0.83280355	0.7500000000000001	43	0.03	100000
0.88356876	0.8	43	0.03	100000
0.9333733	0.8500000000000001	43	0.03	100000
0.9679426	0.9000000000000001	43	0.03	100000
0.9904071	0.9500000000000001	43	0.03	100000
0.045422636	0.05	43	0.04	100000
0.11653749	0.1	43	0.04	100000
0.18711945	0.15000000000000002	43	0.04	100000
0.2611458	0.2	43	0.04	100000
0.32619524	0.25	43	0.04	100000
0.36231652	0.3	43	0.04	100000
0.42460278	0.35000000000000003	43	0.04	100000
0.48991987	0.4	43	0.04	100000
0.5560523	0.45	43	0.04	100000
0.61269534	0.5	43	0.04	100000
0.69189006	0.55	43	0.04	100000
0.7573575	0.6000000000000001	43	0.04	100000
0.8096629	0.6500000000000001	43	0.04	100000
0.8545964	0.7000000000000001	43	0.04	100000
0.8982796	0.7500000000000001	43	0.04	100000
0.9381372	0.8	43	0.04	100000
0.9688758	0.8500000000000001	43	0.04	100000
0.9932517	0.9000000000000001	43	0.04	100000
1.0000001	0.9500000000000001	43	0.04	100000
0.052948188	0.05	43	0.05	100000
0.10519197	0.1	43	0.05	100000
0.1849444	0.15000000000000002	43	0.05	100000
0.24648952	0.2	43	0.05	100000
0.3162843	0.25	43	0.05	100000
0.40412644	0.3	43	0.05	100000
0.4703494	0.35000000000000003	43	0.05	100000
0.52843046	0.4	43	0.05	100000
0.602428	0.45	43	0.05	100000
0.66065276	0.5	43	0.05	100000
0.73020357	0.55	43	0.05	100000
0.78234357	0.6000000000000001	43	0.05	100000
0.8301485	0.6500000000000001	43	0.05	100000
0.87102616	0.7000000000000001	43	0.05	100000
0.91587055	0.7500000000000001	43	0.05	100000
0.9411898	0.8	43	0.05	100000
0.9788537	0.8500000000000001	43	0.05	100000
0.99604803	0.9000000000000001	43	0.05	100000
1.0000004	0.9500000000000001	43	0.05	100000
0.0059066107	0.05	6	0.01	1000000
0.039913625	0.1	6	0.01	1000000
0.11851233	0.15000000000000002	6	0.01	1000000
0.20075876	0.2	6	0.01	1000000
0.30608973	0.25	6	0.01	1000000
0.4138303	0.3	6	0.01	1000000
0.5035338	0.35000000000000003	6	0.01	1000000
0.5901778	0.4	6	0.01	1000000
0.674224	0.45	6	0.01	1000000
0.7363519	0.5	6	0.01	1000000
0.78975654	0.55	6	0.01	1000000
0.8421928	0.6000000000000001	6	0.01	1000000
0.88700235	0.6500000000000001	6	0.01	1000000
0.92263734	0.7000000000000001	6	0.01	1000000
0.94904023	0.7500000000000001	6	0.01	1000000
0.96878695	0.8	6	0.01	1000000
0.98577935	0.8500000000000001	6	0.01	1000000
0.99594873	0.9000000000000001	6	0.01	1000000
0.99954623	0.9500000000000001	6	0.01	1000000
0.007666342	0.05	44	0.01	100000
0.118072554	0.1	44	0.01	100000
0.21891904	0.15000000000000002	44	0.01	100000
0.35429436	0.2	44	0.01	100000
0.48104173	0.25	44	0.01	100000
0.5381017	0.3	44	0.01	100000
0.613688	0.35000000000000003	44	0.01	100000
0.6626419	0.4	44	0.01	100000
0.723077	0.45	44	0.01	100000
0.7639663	0.5	44	0.01	100000
0.7837908	0.55	44	0.01	100000
0.81121004	0.6000000000000001	44	0.01	100000
0.8512396	0.6500000000000001	44	0.01	100000
0.88507444	0.7000000000000001	44	0.01	100000
0.9056717	0.7500000000000001	44	0.01	100000
0.93219775	0.8	44	0.01	100000
0.9727273	0.8500000000000001	44	0.01	100000
0.9865579	0.9000000000000001	44	0.01	100000
0.9999998	0.9500000000000001	44	0.01	100000
0.09958763	0.05	44	0.02	100000
0.19688152	0.1	44	0.02	100000
0.3298988	0.15000000000000002	44	0.02	100000
0.42137584	0.2	44	0.02	100000
0.49397573	0.25	44	0.02	100000
0.5623152	0.3	44	0.02	100000
0.6229243	0.35000000000000003	44	0.02	100000
0.67259157	0.4	44	0.02	100000
0.71498924	0.45	44	0.02	100000
0.74739075	0.5	44	0.02	100000
0.7862918	0.55	44	0.02	100000
0.8039103	0.6000000000000001	44	0.02	100000
0.84644437	0.6500000000000001	44	0.02	100000
0.89168346	0.7000000000000001	44	0.02	100000
0.9231296	0.7500000000000001	44	0.02	100000
0.9551137	0.8	44	0.02	100000
0.9796634	0.8500000000000001	44	0.02	100000
0.989947	0.9000000000000001	44	0.02	100000
0.9999999	0.9500000000000001	44	0.02	100000
0.11444513	0.05	44	0.03	100000
0.2575184	0.1	44	0.03	100000
0.3395089	0.15000000000000002	44	0.03	100000
0.44591433	0.2	44	0.03	100000
0.52651256	0.25	44	0.03	100000
0.5889554	0.3	44	0.03	100000
0.6657432	0.35000000000000003	44	0.03	100000
0.71008354	0.4	44	0.03	100000
0.74653393	0.45	44	0.03	100000
0.7777615	0.5	44	0.03	100000
0.8166078	0.55	44	0.03	100000
0.8508506	0.6000000000000001	44	0.03	100000
0.8874651	0.6500000000000001	44	0.03	100000
0.9214954	0.7000000000000001	44	0.03	100000
0.94100493	0.7500000000000001	44	0.03	100000
0.9696267	0.8	44	0.03	100000
0.9862826	0.8500000000000001	44	0.03	100000
0.9935304	0.9000000000000001	44	0.03	100000
0.9935304	0.9500000000000001	44	0.03	100000
0.14637774	0.05	44	0.04	100000
0.24824299	0.1	44	0.04	100000
0.35466006	0.15000000000000002	44	0.04	100000
0.4727941	0.2	44	0.04	100000
0.5419154	0.25	44	0.04	100000
0.59922427	0.3	44	0.04	100000
0.65493935	0.35000000000000003	44	0.04	100000
0.6953031	0.4	44	0.04	100000
0.7442074	0.45	44	0.04	100000
0.79849243	0.5	44	0.04	100000
0.83341026	0.55	44	0.04	100000
0.8751563	0.6000000000000001	44	0.04	100000
0.912585	0.6500000000000001	44	0.04	100000
0.94258565	0.7000000000000001	44	0.04	100000
0.9569685	0.7500000000000001	44	0.04	100000
0.9708414	0.8	44	0.04	100000
0.9880046	0.8500000000000001	44	0.04	100000
0.99476147	0.9000000000000001	44	0.04	100000
0.9983025	0.9500000000000001	44	0.04	100000
0.47308248	0.05	44	0.05	100000
0.64429927	0.1	44	0.05	100000
0.7420843	0.15000000000000002	44	0.05	100000
0.7921287	0.2	44	0.05	100000
0.83946556	0.25	44	0.05	100000
0.8647652	0.3	44	0.05	100000
0.8902255	0.35000000000000003	44	0.05	100000
0.9139391	0.4	44	0.05	100000
0.9272972	0.45	44	0.05	100000
0.9463759	0.5	44	0.05	100000
0.9552298	0.55	44	0.05	100000
0.96247065	0.6000000000000001	44	0.05	100000
0.96690965	0.6500000000000001	44	0.05	100000
0.9755596	0.7000000000000001	44	0.05	100000
0.97701025	0.7500000000000001	44	0.05	100000
0.98129183	0.8	44	0.05	100000
0.98717654	0.8500000000000001	44	0.05	100000
0.9986785	0.9000000000000001	44	0.05	100000
1.0000001	0.9500000000000001	44	0.05	100000
0.78303194	0.05	6	0.02	1000000
0.8265458	0.1	6	0.02	1000000
0.8481993	0.15000000000000002	6	0.02	1000000
0.867121	0.2	6	0.02	1000000
0.8774611	0.25	6	0.02	1000000
0.8898943	0.3	6	0.02	1000000
0.8977632	0.35000000000000003	6	0.02	1000000
0.90674216	0.4	6	0.02	1000000
0.91681206	0.45	6	0.02	1000000
0.9243759	0.5	6	0.02	1000000
0.9325813	0.55	6	0.02	1000000
0.93985593	0.6000000000000001	6	0.02	1000000
0.95042163	0.6500000000000001	6	0.02	1000000
0.9598443	0.7000000000000001	6	0.02	1000000
0.9688758	0.7500000000000001	6	0.02	1000000
0.9801656	0.8	6	0.02	1000000
0.9879287	0.8500000000000001	6	0.02	1000000
0.9954976	0.9000000000000001	6	0.02	1000000
0.9993272	0.9500000000000001	6	0.02	1000000
0.0	0.05	45	0.01	100000
0.0	0.1	45	0.01	100000
0.025618192	0.15000000000000002	45	0.01	100000
0.09128813	0.2	45	0.01	100000
0.16427624	0.25	45	0.01	100000
0.24526231	0.3	45	0.01	100000
0.34212485	0.35000000000000003	45	0.01	100000
0.45175415	0.4	45	0.01	100000
0.578854	0.45	45	0.01	100000
0.6885166	0.5	45	0.01	100000
0.7348289	0.55	45	0.01	100000
0.7805002	0.6000000000000001	45	0.01	100000
0.857335	0.6500000000000001	45	0.01	100000
0.89554745	0.7000000000000001	45	0.01	100000
0.9557964	0.7500000000000001	45	0.01	100000
0.98585063	0.8	45	0.01	100000
0.9930098	0.8500000000000001	45	0.01	100000
0.9930098	0.9000000000000001	45	0.01	100000
0.9999999	0.9500000000000001	45	0.01	100000
0.027548559	0.05	45	0.02	100000
0.09031476	0.1	45	0.02	100000
0.15319362	0.15000000000000002	45	0.02	100000
0.23832212	0.2	45	0.02	100000
0.30795878	0.25	45	0.02	100000
0.43462718	0.3	45	0.02	100000
0.5137864	0.35000000000000003	45	0.02	100000
0.5814361	0.4	45	0.02	100000
0.64479417	0.45	45	0.02	100000
0.7297382	0.5	45	0.02	100000
0.78925145	0.55	45	0.02	100000
0.8397115	0.6000000000000001	45	0.02	100000
0.8721059	0.6500000000000001	45	0.02	100000
0.92657435	0.7000000000000001	45	0.02	100000
0.94090813	0.7500000000000001	45	0.02	100000
0.97241557	0.8	45	0.02	100000
0.98284817	0.8500000000000001	45	0.02	100000
0.98959404	0.9000000000000001	45	0.02	100000
1.0000005	0.9500000000000001	45	0.02	100000
0.023490187	0.05	45	0.03	100000
0.061267443	0.1	45	0.03	100000
0.15619396	0.15000000000000002	45	0.03	100000
0.24179842	0.2	45	0.03	100000
0.33128875	0.25	45	0.03	100000
0.44136497	0.3	45	0.03	100000
0.5578802	0.35000000000000003	45	0.03	100000
0.63976747	0.4	45	0.03	100000
0.71105456	0.45	45	0.03	100000
0.79558223	0.5	45	0.03	100000
0.84806585	0.55	45	0.03	100000
0.8929176	0.6000000000000001	45	0.03	100000
0.9250422	0.6500000000000001	45	0.03	100000
0.9667113	0.7000000000000001	45	0.03	100000
0.9878567	0.7500000000000001	45	0.03	100000
0.99031544	0.8	45	0.03	100000
0.99513173	0.8500000000000001	45	0.03	100000
1.0	0.9000000000000001	45	0.03	100000
1.0	0.9500000000000001	45	0.03	100000
0.39716136	0.05	45	0.04	100000
0.47641867	0.1	45	0.04	100000
0.5245398	0.15000000000000002	45	0.04	100000
0.56577355	0.2	45	0.04	100000
0.61574817	0.25	45	0.04	100000
0.66927075	0.3	45	0.04	100000
0.70424867	0.35000000000000003	45	0.04	100000
0.73887837	0.4	45	0.04	100000
0.7822039	0.45	45	0.04	100000
0.80963063	0.5	45	0.04	100000
0.83986956	0.55	45	0.04	100000
0.86679286	0.6000000000000001	45	0.04	100000
0.89666826	0.6500000000000001	45	0.04	100000
0.9232507	0.7000000000000001	45	0.04	100000
0.9563604	0.7500000000000001	45	0.04	100000
0.9738106	0.8	45	0.04	100000
0.98277825	0.8500000000000001	45	0.04	100000
0.9948734	0.9000000000000001	45	0.04	100000
0.9982194	0.9500000000000001	45	0.04	100000
0.6007996	0.05	45	0.05	100000
0.71974146	0.1	45	0.05	100000
0.7490716	0.15000000000000002	45	0.05	100000
0.7762539	0.2	45	0.05	100000
0.7931036	0.25	45	0.05	100000
0.8111752	0.3	45	0.05	100000
0.83390737	0.35000000000000003	45	0.05	100000
0.85050064	0.4	45	0.05	100000
0.87723017	0.45	45	0.05	100000
0.90257806	0.5	45	0.05	100000
0.92446995	0.55	45	0.05	100000
0.9450708	0.6000000000000001	45	0.05	100000
0.9611006	0.6500000000000001	45	0.05	100000
0.9787311	0.7000000000000001	45	0.05	100000
0.9900598	0.7500000000000001	45	0.05	100000
0.99434936	0.8	45	0.05	100000
0.99722683	0.8500000000000001	45	0.05	100000
1.0000001	0.9000000000000001	45	0.05	100000
1.0000001	0.9500000000000001	45	0.05	100000
0.021943232	0.05	46	0.01	100000
0.1143054	0.1	46	0.01	100000
0.1849891	0.15000000000000002	46	0.01	100000
0.24060619	0.2	46	0.01	100000
0.31745827	0.25	46	0.01	100000
0.36625654	0.3	46	0.01	100000
0.4266881	0.35000000000000003	46	0.01	100000
0.4943775	0.4	46	0.01	100000
0.54763484	0.45	46	0.01	100000
0.5807372	0.5	46	0.01	100000
0.67461866	0.55	46	0.01	100000
0.73572165	0.6000000000000001	46	0.01	100000
0.76893675	0.6500000000000001	46	0.01	100000
0.82255864	0.7000000000000001	46	0.01	100000
0.86163867	0.7500000000000001	46	0.01	100000
0.9150221	0.8	46	0.01	100000
0.9481471	0.8500000000000001	46	0.01	100000
0.9744238	0.9000000000000001	46	0.01	100000
0.99343747	0.9500000000000001	46	0.01	100000
0.03169363	0.05	46	0.02	100000
0.105591536	0.1	46	0.02	100000
0.17030746	0.15000000000000002	46	0.02	100000
0.2281603	0.2	46	0.02	100000
0.30316582	0.25	46	0.02	100000
0.3677982	0.3	46	0.02	100000
0.44236112	0.35000000000000003	46	0.02	100000
0.5013104	0.4	46	0.02	100000
0.55358654	0.45	46	0.02	100000
0.6168459	0.5	46	0.02	100000
0.69127625	0.55	46	0.02	100000
0.7750291	0.6000000000000001	46	0.02	100000
0.8078593	0.6500000000000001	46	0.02	100000
0.83723783	0.7000000000000001	46	0.02	100000
